Code,Name,Country,Exchange,Currency,Type
GNRC,Generac Holdings Inc,USA,NYSE,USD,Common Stock
GNRD,General Datacomm Industries Inc,USA,PINK,USD,Common Stock
GNRRF,GeNeuro SA,USA,OTCGREY,USD,Common Stock
GNRS,Greenrose Acquisition Corp,USA,NASDAQ,USD,Common Stock
GNRSU,Greenrose Acquisition Corp,USA,NASDAQ,USD,Common Stock
GNRSW,GNRSW,USA,NASDAQ,USD,Common Stock
GNRV,"Grand River Commerce, Inc",USA,OTCQX,USD,Common Stock
GNSG,The GNS Group Inc,USA,OTCCE,USD,Common Stock
GNSS,Genasys Inc,USA,NASDAQ,USD,Common Stock
GNT,"GAMCO Natural Resources, Gold & Income Trust",USA,NYSE,USD,Common Stock
GNTLF,Genetic Technologies Limited,USA,OTCGREY,USD,Common Stock
GNTOF,Gentor Resources Inc,USA,PINK,USD,Common Stock
GNTW,Globe Net Wireless Corp,USA,PINK,USD,Common Stock
GNTX,Gentex Corporation,USA,NASDAQ,USD,Common Stock
GNTY,"Guaranty Bancshares, Inc",USA,NASDAQ,USD,Common Stock
GNUS,"Genius Brands International, Inc",USA,NASDAQ,USD,Common Stock
GNW,"Genworth Financial, Inc",USA,NYSE,USD,Common Stock
GNWSF,StageZero Life Sciences Ltd,USA,OTCGREY,USD,Common Stock
GNYPF,Masivo Silver Corp,USA,PINK,USD,Common Stock
GNZR,"Generation Zero Group, Inc",USA,OTCCE,USD,Common Stock
GNZUF,"Guangzhou Automobile Group Co., Ltd",USA,PINK,USD,Common Stock
GO,Grocery Outlet Holding Corp,USA,NASDAQ,USD,Common Stock
GOAC,GO Acquisition Corp,USA,NYSE,USD,Common Stock
GOAC-U,GOAC-U,USA,NYSE,USD,Common Stock
GOAC-WS,GOAC-WS,USA,NYSE,USD,Common Stock
GOAQ,Golden Acquisition Corp,USA,OTCGREY,USD,Common Stock
GOCH,"MMI-GOC, LLC",USA,OTCCE,USD,Common Stock
GOCO,"GoHealth, Inc",USA,NASDAQ,USD,Common Stock
GOCOF,Go Metals Corp,USA,OTCQB,USD,Common Stock
GODYF,Deer Horn Capital Inc,USA,OTCGREY,USD,Common Stock
GODZF,Goldhills Holding Ltd,USA,OTCQB,USD,Common Stock
GOED,1847 Goedeker Inc,USA,NYSE MKT,USD,Common Stock
GOEV,Canoo Inc,USA,NASDAQ,USD,Common Stock
GOEVW,Canoo Holdings Ltd,USA,NASDAQ,USD,Common Stock
GOFF,"Goff, Corp",USA,PINK,USD,Common Stock
GOFPY,Greek Organization of Football Prognostics S.A,USA,PINK,USD,Common Stock
GOGL,Golden Ocean Group Limited,USA,NASDAQ,USD,Common Stock
GOGO,Gogo Inc,USA,NASDAQ,USD,Common Stock
GOGR,Go Green Global Technologies Corp,USA,PINK,USD,Common Stock
GOGY,Golden Grail Technology Corp,USA,PINK,USD,Common Stock
GOL,Gol Linhas Aéreas Inteligentes S.A,USA,NYSE,USD,Common Stock
GOLD,Barrick Gold Corporation,USA,NASDAQ,USD,Common Stock
GOLF,Acushnet Holdings Corp,USA,NYSE,USD,Common Stock
GOLHF,Delta Resources Limited,USA,PINK,USD,Common Stock
GOLXF,GOLXF,USA,OTCQB,USD,Common Stock
GOMRF,GéoMégA Resources Inc,USA,PINK,USD,Common Stock
GOOD,Gladstone Commercial Corporation,USA,NASDAQ,USD,Common Stock
GOODM,Gladstone Commercial Corporation,USA,NASDAQ,USD,Common Stock
GOODN,Gladstone Commercial Corporation,USA,NASDAQ,USD,Common Stock
GOOG,Alphabet Inc,USA,NASDAQ,USD,Common Stock
GOOGL,Alphabet Inc,USA,NASDAQ,USD,Common Stock
GOOI,"Gooi Global, Inc",USA,PINK,USD,Common Stock
GOOLF,Aquarius AI Inc,USA,PINK,USD,Common Stock
GOOOD,"Winners, Inc",USA,PINK,USD,Common Stock
GOOS,Canada Goose Holdings Inc,USA,NYSE,USD,Common Stock
GOOXF,Givot Olam Oil Exploration - Limited Partnership (1993),USA,PINK,USD,Common Stock
GORAF,Goldrea Resources Corp,USA,PINK,USD,Common Stock
GORIF,Golden Ridge Resources Ltd,USA,PINK,USD,Common Stock
GORL,Gordon (I.) Corp,USA,PINK,USD,Common Stock
GORO,Gold Resource Corporation,USA,NYSE MKT,USD,Common Stock
GOSS,"Gossamer Bio, Inc",USA,NASDAQ,USD,Common Stock
GOSY,GeckoSystems International Corporation,USA,PINK,USD,Common Stock
GOTRF,Goliath Resources Limited,USA,OTCQB,USD,Common Stock
GOVB,"Gouverneur Bancorp, Inc",USA,PINK,USD,Common Stock
GOVX,"GeoVax Labs, Inc",USA,NASDAQ,USD,Common Stock
GOVXW,"GeoVax Labs, Inc",USA,NASDAQ,USD,Common Stock
GP,GreenPower Motor Company Inc,USA,NASDAQ,USD,Common Stock
GPACF,Geopacific Resources Limited,USA,OTCGREY,USD,Common Stock
GPAEF,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V",USA,OTCGREY,USD,Common Stock
GPAGF,"Gruma, S.A.B. de C.V",USA,OTCGREY,USD,Common Stock
GPBI,"Golden Pacific Bancorp, Inc",USA,PINK,USD,Common Stock
GPC,Genuine Parts Company,USA,NYSE,USD,Common Stock
GPDB,Green PolkaDot Box Incorporated,USA,PINK,USD,Common Stock
GPDNF,Danone S.A,USA,OTCQX,USD,Common Stock
GPEAF,Great Portland Estates Plc,USA,OTCGREY,USD,Common Stock
GPFOF,"Grupo Financiero Inbursa, S.A.B. de C.V",USA,PINK,USD,Common Stock
GPFOY,"Grupo Financiero Inbursa, S.A.B. de C.V",USA,PINK,USD,Common Stock
GPFT,"Grapefruit USA, Inc",USA,OTCQB,USD,Common Stock
GPGC,Global Poletrusion Group Corp,USA,PINK,USD,Common Stock
GPGNF,"Grupo Gigante, S. A. B. de C. V",USA,OTCGREY,USD,Common Stock
GPHBF,G6 Materials Corp,USA,OTCQB,USD,Common Stock
GPHG,"Global Pharm Holdings Group, Inc",USA,PINK,USD,Common Stock
GPHOF,Graphite One Inc,USA,OTCQB,USD,Common Stock
GPI,"Group 1 Automotive, Inc",USA,NYSE,USD,Common Stock
GPIW,"Grand Perfecta, Inc",USA,PINK,USD,Common Stock
GPJA,Georgia Power Company 5% JR SUB NT 77,USA,NYSE,USD,Common Stock
GPK,Graphic Packaging Holding Company,USA,NYSE,USD,Common Stock
GPKE,Graystone Park Enterprises Inc,USA,OTCCE,USD,Common Stock
GPKUF,Grand Peak Capital Corp,USA,PINK,USD,Common Stock
GPL,Great Panther Mining Limited,USA,NYSE MKT,USD,Common Stock
GPLA,"GamePlan, Inc",USA,PINK,USD,Common Stock
GPLB,Green Planet Bio Engineering Company. Ltd,USA,PINK,USD,Common Stock
GPLPF,Group Lease Public Company Limited,USA,OTCGREY,USD,Common Stock
GPLS,"Geopulse Exploration, Inc",USA,PINK,USD,Common Stock
GPMNF,Musk Metals Corp,USA,OTCGREY,USD,Common Stock
GPMT,Granite Point Mortgage Trust Inc,USA,NYSE,USD,Common Stock
GPMTF,GPM Metals Inc,USA,OTCGREY,USD,Common Stock
GPN,Global Payments Inc,USA,NYSE,USD,Common Stock
GPOLF,Grupa LOTOS S.A,USA,OTCGREY,USD,Common Stock
GPOPF,"Promotora de Informaciones, S.A",USA,OTCGREY,USD,Common Stock
GPOR,Gulfport Energy Corporation,USA,PINK,USD,Common Stock
GPORQ,Gulfport Energy Corporation,USA,NASDAQ,USD,Common Stock
GPOTF,Gold Port Corporation,USA,PINK,USD,Common Stock
GPOVF,"Grupo Carso, S.A.B. de C.V",USA,PINK,USD,Common Stock
GPOVY,"Grupo Carso, S.A.B. de C.V",USA,PINK,USD,Common Stock
GPOX,"GPO Plus, Inc",USA,OTCQB,USD,Common Stock
GPP,Green Plains Partners LP,USA,NASDAQ,USD,Common Stock
GPPRF,Cerro de Pasco Resources Inc,USA,PINK,USD,Common Stock
GPRC,"Biochar Now, Inc",USA,OTCCE,USD,Common Stock
GPRE,Green Plains Inc,USA,NASDAQ,USD,Common Stock
GPRK,GeoPark Limited,USA,NYSE,USD,Common Stock
GPRO,"GoPro, Inc",USA,NASDAQ,USD,Common Stock
GPS,"The Gap, Inc",USA,NYSE,USD,Common Stock
GPSDF,"Grupo Pochteca, S.A.B. de C.V",USA,OTCGREY,USD,Common Stock
GPSI,"General Payment Systems, Inc",USA,PINK,USD,Common Stock
GPTC,Golden Patriot Corp,USA,OTCCE,USD,Common Stock
GPTGF,GPT Group,USA,PINK,USD,Common Stock
GPTRF,Grande Portage Resources Ltd,USA,OTCQB,USD,Common Stock
GPTX,Global Payment Technologies Inc,USA,PINK,USD,Common Stock
GPX,GP Strategies Corporation,USA,NYSE,USD,Common Stock
GPXM,"Golden Phoenix Minerals, Inc",USA,OTCCE,USD,Common Stock
GRA,W. R. Grace & Co,USA,NYSE,USD,Common Stock
GRAMF,TPCO Holding Corp,USA,OTCQX,USD,Common Stock
GRAY,"Graybug Vision, Inc",USA,NASDAQ,USD,Common Stock
GRBG,"Green Bridge Industries, Inc",USA,OTCCE,USD,Common Stock
GRBK,"Green Brick Partners, Inc",USA,NASDAQ,USD,Common Stock
GRBMF,"Grupo Bimbo, S.A.B. de C.V",USA,PINK,USD,Common Stock
GRBX,GreenBox POS,USA,OTCQB,USD,Common Stock
GRC,The Gorman-Rupp Company,USA,NYSE,USD,Common Stock
GRCAF,Gold Springs Resource Corp,USA,OTCQB,USD,Common Stock
GRCK,Healthy Extracts Inc,USA,OTCQB,USD,Common Stock
GRCL,Gracell Biotechnologies Inc,USA,NASDAQ,USD,Common Stock
GRCLF,GrainCorp Limited,USA,PINK,USD,Common Stock
GRCO,Greenbelt Resources Corporation,USA,PINK,USD,Common Stock
GRCU,Green Cures & Botanical Distribution Inc,USA,PINK,USD,Common Stock
GRCV,Yuka Group Inc,USA,PINK,USD,Common Stock
GRCVD,Yuka Group Inc,USA,PINK,USD,Common Stock
GRCY,Greencity Acquisition Corporation,USA,NASDAQ,USD,Common Stock
GRCYU,Greencity Acquisition Corporation,USA,NASDAQ,USD,Common Stock
GRCYW,Greencity Acquisition Corporation,USA,NASDAQ,USD,Common Stock
GRDAF,"Guardforce AI Co., Limited",USA,PINK,USD,Common Stock
GRDDY,Grand City Properties S.A,USA,OTCGREY,USD,Common Stock
GRDLY,Grindrod Limited,USA,PINK,USD,Common Stock
GRDSF,Groundstar Resources Limited,USA,OTCGREY,USD,Common Stock
GRDZF,Giordano International Limited,USA,OTCGREY,USD,Common Stock
GREN,Greensmart Corporation,USA,PINK,USD,Common Stock
GREZF,"GREE, Inc",USA,PINK,USD,Common Stock
GRF,"Eagle Capital Growth Fund, Inc",USA,NYSE MKT,USD,Common Stock
GRFS,"Grifols, S.A",USA,NASDAQ,USD,Common Stock
GRGCF,Georgia Capital PLC,USA,PINK,USD,Common Stock
GRGG,"Green For Energy, Inc",USA,PINK,USD,Common Stock
GRGR,"Green Energy Resources, Inc",USA,OTCCE,USD,Common Stock
GRGSF,Grieg Seafood ASA,USA,PINK,USD,Common Stock
GRHI,"Gold Rock Holdings, Inc",USA,PINK,USD,Common Stock
GRHY,"Green Hygienics, Inc",USA,PINK,USD,Common Stock
GRIF,"INDUS Realty Trust, Inc",USA,NASDAQ,USD,Common Stock
GRIL,"Muscle Maker, Inc",USA,NASDAQ,USD,Common Stock
GRIN,Grindrod Shipping Holdings Ltd,USA,CSE,USD,Common Stock
GRJVF,Surge Copper Corp,USA,PINK,USD,Common Stock
GRKZF,Greek Organization of Football Prognostics S.A,USA,PINK,USD,Common Stock
GRLB,"GL Brands, Inc",USA,PINK,USD,Common Stock
GRLF,"Green Leaf Innovations, Inc",USA,PINK,USD,Common Stock
GRLT,"GRILLiT, Inc",USA,PINK,USD,Common Stock
GRLVF,Group Eleven Resources Corp,USA,PINK,USD,Common Stock
GRMC,Goldrich Mining Company,USA,OTCQB,USD,Common Stock
GRMM,"Grom Social Enterprises, Inc",USA,OTCQB,USD,Common Stock
GRMN,Garmin Ltd,USA,NASDAQ,USD,Common Stock
GRMWF,TPCO Holding Corp,USA,PINK,USD,Common Stock
GRNBF,GreenBank Capital Inc,USA,PINK,USD,Common Stock
GRNF,GRN Holding Corporation,USA,PINK,USD,Common Stock
GRNH,"GreenGro Technologies, Inc",USA,PINK,USD,Common Stock
GRNL,Greenlite Ventures Inc,USA,PINK,USD,Common Stock
GRNNF,Grand City Properties S.A,USA,OTCGREY,USD,Common Stock
GRNO,"Green Oasis Environmental, Inc",USA,OTCCE,USD,Common Stock
GRNQ,Greenpro Capital Corp,USA,NASDAQ,USD,Common Stock
GRNV,GreenVision Acquisition Corp,USA,NASDAQ,USD,Common Stock
GRNVR,GreenVision Acquisition Corp,USA,NASDAQ,USD,Common Stock
GRNVU,GreenVision Acquisition Corp,USA,NASDAQ,USD,Common Stock
GRNVW,GreenVision Acquisition Corp,USA,NASDAQ,USD,Common Stock
GRNWF,Greenlane Renewables Inc,USA,PINK,USD,Common Stock
GRODF,The Green Organic Dutchman Holdings Ltd,USA,OTCGREY,USD,Common Stock
GROG,"GroGenesis, Inc",USA,OTCCE,USD,Common Stock
GROLF,Petrotarg AB (publ),USA,PINK,USD,Common Stock
GROUF,Grafton Group plc,USA,OTCGREY,USD,Common Stock
GROW,"U.S. Global Investors, Inc",USA,NASDAQ,USD,Common Stock
GROY,Gold Royalty Corp,USA,NYSE MKT,USD,Common Stock
GROY-WS,GROY-WS,USA,NYSE MKT,USD,Common Stock
GRP-U,Granite Real Estate Investment Trust,USA,NYSE,USD,Common Stock
GRP-UN,Granite Real Estate Investment Trust,USA,NYSE,USD,Common Stock
GRPAQ,"Grupo Aeroméxico, S.A.B. de C.V",USA,PINK,USD,Common Stock
GRPBF,"Grupo Lala, S.A.B. de C.V",USA,PINK,USD,Common Stock
GRPEF,Graphene NanoChem plc,USA,PINK,USD,Common Stock
GRPFF,"Grupo Televisa, S.A.B",USA,PINK,USD,Common Stock
GRPI,Grupo International Inc,USA,OTCCE,USD,Common Stock
GRPN,"Groupon, Inc",USA,NASDAQ,USD,Common Stock
GRPOF,"Grupo Traxion, S.A.B. de C.V",USA,PINK,USD,Common Stock
GRPRF,Grupo Rotoplas S.A.B. de C.V,USA,PINK,USD,Common Stock
GRPS,"Gold River Productions, Inc",USA,PINK,USD,Common Stock
GRPTF,Getlink SE,USA,OTCGREY,USD,Common Stock
GRPTY,Getlink SE,USA,PINK,USD,Common Stock
GRPX,"GreenPlex Services, Inc",USA,PINK,USD,Common Stock
GRRB,GrandSouth Bancorporation,USA,OTCQX,USD,Common Stock
GRRBP,GrandSouth Bancorporation PFD SER A,USA,PINK,USD,Common Stock
GRRDF,GrandVision N.V,USA,PINK,USD,Common Stock
GRRLF,Grange Resources Ltd,USA,OTCGREY,USD,Common Stock
GRRMF,Gerresheimer AG,USA,OTCGREY,USD,Common Stock
GRRP,Granite Broadcasting Corporation,USA,OTCGREY,USD,Common Stock
GRSFF,Greencastle Resources Ltd,USA,OTCGREY,USD,Common Stock
GRSLF,GR Silver Mining Ltd,USA,OTCQB,USD,Common Stock
GRSO,"Grow Solutions Holdings, Inc",USA,PINK,USD,Common Stock
GRST,Ethema Health Corporation,USA,PINK,USD,Common Stock
GRSV,"Gores Holdings V, Inc",USA,NASDAQ,USD,Common Stock
GRSVU,"Gores Holdings V, Inc",USA,NASDAQ,USD,Common Stock
GRSVW,"Gores Holdings V, Inc",USA,NASDAQ,USD,Common Stock
GRTS,"Gritstone Oncology, Inc",USA,NASDAQ,USD,Common Stock
GRTX,"Galera Therapeutics, Inc",USA,NASDAQ,USD,Common Stock
GRTYA,Guaranty Corporation,USA,PINK,USD,Common Stock
GRUA,Garuda Capital Corp,USA,OTCCE,USD,Common Stock
GRUB,Grubhub Inc,USA,NYSE,USD,Common Stock
GRUI,Grupo Resilient International Inc,USA,OTCCE,USD,Common Stock
GRUPF,Fnac Darty SA,USA,OTCGREY,USD,Common Stock
GRUSF,Grown Rogue International Inc,USA,PINK,USD,Common Stock
GRVE,"Groove Botanicals, Inc",USA,PINK,USD,Common Stock
GRVWF,Greatview Aseptic Packaging Company Limited,USA,PINK,USD,Common Stock
GRVY,"Gravity Co., Ltd",USA,NASDAQ,USD,Common Stock
GRWC,"Grow Capital, Inc",USA,OTCQB,USD,Common Stock
GRWG,GrowGeneration Corp,USA,NASDAQ,USD,Common Stock
GRWPF,Growthpoint Properties Australia,USA,OTCGREY,USD,Common Stock
GRWWF,Great Wall Pan Asia Holdings Limited,USA,OTCGREY,USD,Common Stock
GRWXF,Draper Esprit plc,USA,PINK,USD,Common Stock
GRX,The Gabelli Healthcare & Wellness Trust,USA,NYSE,USD,Common Stock
GRXMF,Marvel Gold Limited,USA,PINK,USD,Common Stock
GRXXF,Australian Goldfields Limited,USA,PINK,USD,Common Stock
GRYCF,Graycliff Exploration Limited,USA,OTCQB,USD,Common Stock
GRYEF,"AU Min Africa PTY, LTD",USA,PINK,USD,Common Stock
GRYG,"Green Energy Group, Inc",USA,PINK,USD,Common Stock
GRYN,Green Hygienics Holdings Inc,USA,OTCQB,USD,Common Stock
GRZZP,"Grizzly Energy, LLC",USA,OTCGREY,USD,Common Stock
GRZZU,"Grizzly Energy, LLC",USA,OTCGREY,USD,Common Stock
GS,"The Goldman Sachs Group, Inc",USA,NYSE,USD,Common Stock
GSAC,GelStat Corp,USA,PINK,USD,Common Stock
GSAH,GS Acquisition Holdings Corp II,USA,NYSE,USD,Common Stock
GSAH-U,GS Acquisition Holdings Corp. Units each consisting of one share of Class A common stock and one-third of one redeemable warrant,USA,NYSE,USD,Common Stock
GSAH-WS,GS Acquisition Holdings Corp. Warrants each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50,USA,NYSE,USD,Common Stock
GSAQ,Global Synergy Acquisition Corp,USA,NASDAQ,USD,Common Stock
GSAQU,Global Synergy Acquisition Corp,USA,NASDAQ,USD,Common Stock
GSAQW,Global Synergy Acquisition Corp,USA,NASDAQ,USD,Common Stock
GSAT,"Globalstar, Inc",USA,NYSE MKT,USD,Common Stock
GSBC,"Great Southern Bancorp, Inc",USA,NASDAQ,USD,Common Stock
GSBD,"Goldman Sachs BDC, Inc",USA,NYSE,USD,Common Stock
GSBX,Golden State Bancorp,USA,PINK,USD,Common Stock
GSCCF,ioneer Ltd,USA,PINK,USD,Common Stock
GSDC,Goldsands Development Company,USA,PINK,USD,Common Stock
GSDT,GSDT Fintech Group Inc,USA,PINK,USD,Common Stock
GSEFF,Covivio,USA,PINK,USD,Common Stock
GSEVU,"Gores Holdings VII, Inc. Units",USA,NASDAQ,USD,Common Stock
GSFD,"Global Seafood Technologies, Inc",USA,PINK,USD,Common Stock
GSFI,Green Stream Holdings Inc,USA,PINK,USD,Common Stock
GSGTF,GenSight Biologics S.A,USA,OTCGREY,USD,Common Stock
GSHD,"Goosehead Insurance, Inc",USA,NASDAQ,USD,Common Stock
GSHHY,Guangshen Railway Company Limited,USA,PINK,USD,Common Stock
GSHN,"Gushen, Inc",USA,PINK,USD,Common Stock
GSIH,"General Steel Holdings, Inc",USA,PINK,USD,Common Stock
GSIL,General Store International Corp,USA,OTCCE,USD,Common Stock
GSIT,"GSI Technology, Inc",USA,NASDAQ,USD,Common Stock
GSK,GlaxoSmithKline plc,USA,NYSE,USD,Common Stock
GSKY,"GreenSky, Inc",USA,NASDAQ,USD,Common Stock
GSL,"Global Ship Lease, Inc",USA,NYSE,USD,Common Stock
GSLD,GSLD,USA,NYSE,USD,Common Stock
GSLO,"Go Solar USA, Inc",USA,OTCCE,USD,Common Stock
GSM,Ferroglobe PLC,USA,NASDAQ,USD,Common Stock
GSMG,Glory Star New Media Group Holdings Limited,USA,NASDAQ,USD,Common Stock
GSMGF,Indiana Resources Limited,USA,PINK,USD,Common Stock
GSMGW,Glory Star New Media Group Holdings Limited,USA,NASDAQ,USD,Common Stock
GSML,"G&S Minerals, Inc",USA,OTCCE,USD,Common Stock
GSNC,Global eScience Corp,USA,OTCCE,USD,Common Stock
GSPE,"GulfSlope Energy, Inc",USA,PINK,USD,Common Stock
GSPH,Geospatial Corporation,USA,PINK,USD,Common Stock
GSPI,"Green Star Products, Inc",USA,PINK,USD,Common Stock
GSPT,Golden Star Enterprises Ltd,USA,PINK,USD,Common Stock
GSQD,G Squared Ascend I Inc,USA,NYSE,USD,Common Stock
GSQD-U,GSQD-U,USA,NYSE,USD,Common Stock
GSQD-UN,G Squared Ascend I Inc,USA,,USD,Common Stock
GSQD-WS,GSQD-WS,USA,NYSE,USD,Common Stock
GSRCF,GSP Resource Corp,USA,PINK,USD,Common Stock
GSRX,GSRX Industries Inc,USA,PINK,USD,Common Stock
GSS,Golden Star Resources Ltd,USA,NYSE MKT,USD,Common Stock
GSSRF,Gossan Resources Limited,USA,OTCGREY,USD,Common Stock
GSTN,"Greystone Digital Technologies, Inc",USA,OTCCE,USD,Common Stock
GSTX,Graphene & Solar Technologies Limited,USA,PINK,USD,Common Stock
GSUM,Gridsum Holding Inc,USA,NASDAQ,USD,Common Stock
GSUXF,Golden Sun Mining Corp,USA,PINK,USD,Common Stock
GSV,Gold Standard Ventures Corp,USA,NYSE MKT,USD,Common Stock
GSVI,"GSV, Inc",USA,OTCCE,USD,Common Stock
GSX,GSX Techedu Inc,USA,NYSE,USD,Common Stock
GT,The Goodyear Tire & Rubber Company,USA,NASDAQ,USD,Common Stock
GTAGF,Golden Tag Resources Ltd,USA,OTCQB,USD,Common Stock
GTARF,GTA Financecorp Inc,USA,PINK,USD,Common Stock
GTAT,GT Advanced Technologies Inc,USA,PINK,USD,Common Stock
GTBAF,Great Bear Resources Ltd,USA,OTCQX,USD,Common Stock
GTBIF,Green Thumb Industries Inc,USA,OTCQX,USD,Common Stock
GTBP,"GT Biopharma, Inc",USA,NASDAQ,USD,Common Stock
GTCDF,Getty Copper Inc,USA,OTCGREY,USD,Common Stock
GTCH,GBT Technologies Inc,USA,PINK,USD,Common Stock
GTCP,Georgetown Corporation,USA,OTCCE,USD,Common Stock
GTE,Gran Tierra Energy Inc,USA,NYSE MKT,USD,Common Stock
GTEC,Greenland Technologies Holding Corporation,USA,NASDAQ,USD,Common Stock
GTECW,Greenland Technologies Holding Corporation,USA,PINK,USD,Common Stock
GTEH,"GenTech Holdings, Inc",USA,PINK,USD,Common Stock
GTES,Gates Industrial Corporation plc,USA,NYSE,USD,Common Stock
GTGDF,GT Gold Corp,USA,OTCQX,USD,Common Stock
GTGED,G2 Technologies Corp,USA,PINK,USD,Common Stock
GTGEF,G2 Technologies Corp,USA,PINK,USD,Common Stock
GTGFF,Great Thunder Gold Corp,USA,PINK,USD,Common Stock
GTGP,"Global Technologies Group, Inc",USA,OTCCE,USD,Common Stock
GTGT,"GTG Ventures, Inc",USA,PINK,USD,Common Stock
GTH,Genetron Holdings Limited,USA,NASDAQ,USD,Common Stock
GTHKF,Genting Hong Kong Limited,USA,PINK,USD,Common Stock
GTHP,"Guided Therapeutics, Inc",USA,OTCQB,USD,Common Stock
GTHR,"GeneThera, Inc",USA,PINK,USD,Common Stock
GTHX,"G1 Therapeutics, Inc",USA,NASDAQ,USD,Common Stock
GTII,"Global Tech Industries Group, Inc",USA,OTCQB,USD,Common Stock
GTIM,Good Times Restaurants Inc,USA,NASDAQ,USD,Common Stock
GTKP,"GateKeeper USA, Inc",USA,OTCGREY,USD,Common Stock
GTLA,GT Legend Automotive Holdings Inc,USA,OTCCE,USD,Common Stock
GTLL,"Global Technologies, Ltd",USA,PINK,USD,Common Stock
GTLS,"Chart Industries, Inc",USA,NYSE,USD,Common Stock
GTMAF,GTMAF,USA,PINK,USD,Common Stock
GTMAY,"Grupo TMM, S.A.B",USA,OTCQB,USD,Common Stock
GTMEF,"Globe Telecom, Inc",USA,PINK,USD,Common Stock
GTMEY,"Globe Telecom, Inc",USA,PINK,USD,Common Stock
GTMIF,Gastem Inc,USA,OTCGREY,USD,Common Stock
GTMM,The Guitammer Company,USA,OTCBB,USD,Common Stock
GTN,"Gray Television, Inc",USA,NYSE,USD,Common Stock
GTN-A,"Gray Television, Inc",USA,NYSE,USD,Common Stock
GTNA,"Gray Television, Inc",USA,NYSE,USD,Common Stock
GTNM,Golden Time Network Marketing Limited,USA,PINK,USD,Common Stock
GTPAU,"Gores Technology Partners, Inc. Units",USA,NASDAQ,USD,Common Stock
GTPBU,"Gores Technology Partners II, Inc. Units",USA,NASDAQ,USD,Common Stock
GTPS,"Great American Bancorp, Inc",USA,PINK,USD,Common Stock
GTRL,"Get Real USA, Inc",USA,PINK,USD,Common Stock
GTS,Triple-S Management Corporation,USA,NYSE,USD,Common Stock
GTSIF,Lobe Sciences Ltd,USA,PINK,USD,Common Stock
GTSO,"Green Technology Solutions, Inc",USA,OTCCE,USD,Common Stock
GTSWF,GTSWF,USA,PINK,USD,Common Stock
GTT,"GTT Communications, Inc",USA,NYSE,USD,Common Stock
GTTCF,Gattaca plc,USA,PINK,USD,Common Stock
GTVH,"Golden Triangle Ventures, Inc",USA,PINK,USD,Common Stock
GTVI,Joway Health Industries Group Inc,USA,PINK,USD,Common Stock
GTWCF,Greentown China Holdings Limited,USA,OTCGREY,USD,Common Stock
GTXMQ,Garrett Motion Inc,USA,PINK,USD,Common Stock
GTXO,GTX Corp,USA,PINK,USD,Common Stock
GTY,Getty Realty Corp,USA,NYSE,USD,Common Stock
GTYH,GTY Technology Holdings Inc,USA,NASDAQ,USD,Common Stock
GTYHW,GTY Technology Holdings Inc,USA,PINK,USD,Common Stock
GUAA,"Guaranty Bancorp, Inc",USA,PINK,USD,Common Stock
GUARY,Guaranty Trust Bank Plc,USA,OTCGREY,USD,Common Stock
GUDDY,GUD Holdings Limited,USA,PINK,USD,Common Stock
GUDHF,GUD Holdings Limited,USA,OTCGREY,USD,Common Stock
GUERF,Guerbet SA,USA,OTCGREY,USD,Common Stock
GUESF,GuestLogix Inc,USA,PINK,USD,Common Stock
GUFAF,"Grupo Famsa, S.A.B. de C.V",USA,PINK,USD,Common Stock
GUKYF,Gulf Keystone Petroleum Limited,USA,PINK,USD,Common Stock
GULDF,Guild Esports Plc,USA,PINK,USD,Common Stock
GULRY,Guoco Group Limited,USA,PINK,USD,Common Stock
GULTU,Gulf Coast Ultra Deep Royalty Trust,USA,PINK,USD,Common Stock
GUNGF,"GungHo Online Entertainment, Inc",USA,OTCGREY,USD,Common Stock
GUOHF,"Grupo Radio Centro, S.A.B. de C.V",USA,OTCGREY,USD,Common Stock
GUORF,GL Limited,USA,OTCGREY,USD,Common Stock
GUORY,GL Limited,USA,PINK,USD,Common Stock
GUOSF,"Guotai Junan Securities Co., Ltd",USA,OTCGREY,USD,Common Stock
GURE,"Gulf Resources, Inc",USA,NASDAQ,USD,Common Stock
GUROF,GURU Organic Energy Corp,USA,PINK,USD,Common Stock
GUT-R-W,GUT-R-W,USA,NYSE,USD,Common Stock
GUYGF,G2 Goldfields Inc,USA,OTCQX,USD,Common Stock
GUZOF,"Grupo Herdez, S.A.B. de C.V",USA,PINK,USD,Common Stock
GV,The Goldfield Corporation,USA,NYSE MKT,USD,Common Stock
GVA,Granite Construction Incorporated,USA,NYSE,USD,Common Stock
GVCPF,GeoVenCap Inc,USA,OTCGREY,USD,Common Stock
GVCXF,GVIC Communications Corp,USA,OTCGREY,USD,Common Stock
GVDBF,Givaudan SA,USA,PINK,USD,Common Stock
GVDI,"Golden Valley Development, Inc",USA,PINK,USD,Common Stock
GVDNY,Givaudan SA,USA,PINK,USD,Common Stock
GVFF,Greenville Federal Financial Corporation,USA,PINK,USD,Common Stock
GVFG,"GEROVA Financial Group, Ltd",USA,PINK,USD,Common Stock
GVHIB,"Global Vision Holdings, Inc",USA,PINK,USD,Common Stock
GVLMF,Greenvale Mining Limited,USA,OTCGREY,USD,Common Stock
